driverId,q1_timing,q2_timing,q3_timing,race_id,position,qualifying_pos,prev_year_pos,season,round
hamilton,2:07.599,1:52.709,1:52.560,2020_14,1,6,0.0,2020,14
ocon,2:06.115,1:53.657,1:52.622,2020_14,11,7,0.0,2020,14
raikkonen,2:01.249,1:53.793,1:52.745,2020_14,15,8,0.0,2020,14
bottas,2:07.001,1:53.767,1:53.258,2020_14,14,9,0.0,2020,14
giovinazzi,2:07.341,1:53.431,1:57.226,2020_14,20,10,0.0,2020,14
norris,2:07.167,1:54.945,0,2020_14,8,14,0.0,2020,14
vettel,2:03.356,1:55.169,0,2020_14,3,11,0.0,2020,14
sainz,2:07.489,1:55.410,0,2020_14,5,15,0.0,2020,14
leclerc,2:04.464,1:56.696,0,2020_14,4,12,0.0,2020,14
gasly,2:05.579,1:58.556,0,2020_14,13,19,0.0,2020,14
kevin_magnussen,2:08.007,0,0,2020_14,17,13,0.0,2020,14
kvyat,2:09.070,0,0,2020_14,12,16,0.0,2020,14
russell,2:10.017,0,0,2020_14,16,0,0.0,2020,14
grosjean,2:12.909,0,0,2020_14,18,17,0.0,2020,14
latifi,2:21.611,0,0,2020_14,19,0,0.0,2020,14
hamilton,1:28.343,1:27.586,1:27.264,2020_15,1,1,1.0,2020,15
bottas,1:28.767,1:28.063,1:27.553,2020_15,8,2,2.0,2020,15
max_verstappen,1:28.885,1:28.025,1:27.678,2020_15,2,3,4.0,2020,15
albon,1:28.732,1:28.749,1:28.274,2020_15,3,4,9.0,2020,15
perez,1:29.178,1:28.894,1:28.322,2020_15,18,5,10.0,2020,15
ricciardo,1:29.005,1:28.648,1:28.417,2020_15,7,6,18.0,2020,15
ocon,1:29.203,1:28.937,1:28.419,2020_15,9,7,0.0,2020,15
gasly,1:28.971,1:29.008,1:28.448,2020_15,6,8,8.0,2020,15
norris,1:29.464,1:28.877,1:28.542,2020_15,4,9,6.0,2020,15
kvyat,1:29.158,1:28.944,1:28.618,2020_15,11,10,12.0,2020,15
vettel,1:29.142,1:29.149,0,2020_15,13,11,5.0,2020,15
leclerc,1:29.137,1:29.165,0,2020_15,10,12,3.0,2020,15
stroll,1:28.679,1:29.557,0,2020_15,19,13,14.0,2020,15
russell,1:29.294,1:31.218,0,2020_15,12,14,15.0,2020,15
sainz,1:28.975,0,0,2020_15,5,15,19.0,2020,15
giovinazzi,1:29.491,0,0,2020_15,16,16,11.0,2020,15
raikkonen,1:29.810,0,0,2020_15,15,17,7.0,2020,15
kevin_magnussen,1:30.111,0,0,2020_15,17,18,13.0,2020,15
grosjean,1:30.138,0,0,2020_15,20,19,20.0,2020,15
latifi,1:30.182,0,0,2020_15,14,20,0.0,2020,15
bottas,0:53.904,0:53.803,0:53.377,2020_16,8,1,2.0,2020,16
russell,0:54.160,0:53.819,0:53.403,2020_16,9,2,15.0,2020,16
max_verstappen,0:54.037,0:53.647,0:53.433,2020_16,19,3,4.0,2020,16
leclerc,0:54.249,0:53.825,0:53.613,2020_16,20,4,3.0,2020,16
perez,0:54.236,0:53.787,0:53.790,2020_16,1,5,10.0,2020,16
kvyat,0:54.346,0:53.856,0:53.906,2020_16,7,6,12.0,2020,16
ricciardo,0:54.388,0:53.871,0:53.957,2020_16,5,7,18.0,2020,16
sainz,0:54.450,0:53.818,0:54.010,2020_16,4,8,19.0,2020,16
gasly,0:54.207,0:53.941,0:54.154,2020_16,11,9,8.0,2020,16
stroll,0:54.595,0:53.840,0:54.200,2020_16,3,10,14.0,2020,16
ocon,0:54.309,0:53.995,0,2020_16,2,11,0.0,2020,16
albon,0:54.620,0:54.026,0,2020_16,6,12,9.0,2020,16
vettel,0:54.301,0:54.175,0,2020_16,12,13,5.0,2020,16
giovinazzi,0:54.523,0:54.377,0,2020_16,13,14,11.0,2020,16
norris,0:54.194,0:54.693,0,2020_16,10,19,6.0,2020,16
kevin_magnussen,0:54.705,0,0,2020_16,15,15,13.0,2020,16
latifi,0:54.796,0,0,2020_16,18,16,0.0,2020,16
aitken,0:54.892,0,0,2020_16,16,17,0.0,2020,16
raikkonen,0:54.963,0,0,2020_16,14,18,7.0,2020,16
pietro_fittipaldi,0:55.426,0,0,2020_16,17,20,0.0,2020,16
max_verstappen,1:35.993,1:35.641,1:35.246,2020_17,1,1,2.0,2020,17
bottas,1:35.699,1:35.527,1:35.271,2020_17,2,2,4.0,2020,17
hamilton,1:35.528,1:35.466,1:35.332,2020_17,3,3,1.0,2020,17
norris,1:36.016,1:35.849,1:35.497,2020_17,5,4,8.0,2020,17
albon,1:36.106,1:35.654,1:35.571,2020_17,4,5,6.0,2020,17
sainz,1:36.517,1:36.192,1:35.815,2020_17,6,6,10.0,2020,17
kvyat,1:36.459,1:36.214,1:35.963,2020_17,11,7,9.0,2020,17
stroll,1:36.502,1:36.143,1:36.046,2020_17,10,8,20.0,2020,17
leclerc,1:35.881,1:35.932,1:36.065,2020_17,13,12,3.0,2020,17
gasly,1:36.545,1:36.282,1:36.242,2020_17,8,9,18.0,2020,17
ocon,1:36.783,1:36.359,0,2020_17,9,10,0.0,2020,17
ricciardo,1:36.704,1:36.406,0,2020_17,7,11,11.0,2020,17
vettel,1:36.655,1:36.631,0,2020_17,14,13,5.0,2020,17
giovinazzi,1:37.075,1:38.248,0,2020_17,16,14,16.0,2020,17
perez,1:36.034,0,0,2020_17,20,19,7.0,2020,17
raikkonen,1:37.555,0,0,2020_17,12,15,13.0,2020,17
kevin_magnussen,1:37.863,0,0,2020_17,18,20,14.0,2020,17
russell,1:38.045,0,0,2020_17,15,16,17.0,2020,17
pietro_fittipaldi,1:38.173,0,0,2020_17,19,17,0.0,2020,17
latifi,1:38.443,0,0,2020_17,17,18,0.0,2020,17
max_verstappen,1:30.499,1:30.318,1:28.997,2021_1,2,1,10.5,2021,1
hamilton,1:30.617,1:30.085,1:29.385,2021_1,1,2,1.0,2021,1
bottas,1:31.200,1:30.186,1:29.586,2021_1,3,3,8.0,2021,1
leclerc,1:30.691,1:30.010,1:29.678,2021_1,6,4,15.0,2021,1
gasly,1:30.848,1:30.513,1:29.809,2021_1,17,5,8.5,2021,1
ricciardo,1:30.795,1:30.222,1:29.927,2021_1,7,6,6.0,2021,1
norris,1:30.902,1:30.099,1:29.974,2021_1,4,7,7.0,2021,1
sainz,1:31.653,1:30.009,1:30.215,2021_1,8,8,4.5,2021,1
alonso,1:30.863,1:30.595,1:30.249,2021_1,19,9,0.0,2021,1
stroll,1:31.261,1:30.624,1:30.601,2021_1,10,10,11.0,2021,1
perez,1:31.165,1:30.659,0,2021_1,5,0,9.5,2021,1
giovinazzi,1:30.998,1:30.708,0,2021_1,12,12,14.5,2021,1
tsunoda,1:30.607,1:31.203,0,2021_1,9,13,0.0,2021,1
raikkonen,1:31.547,1:31.238,0,2021_1,11,14,14.5,2021,1
russell,1:31.316,1:33.430,0,2021_1,14,15,10.5,2021,1
ocon,1:31.724,0,0,2021_1,13,16,5.5,2021,1
latifi,1:31.936,0,0,2021_1,18,17,16.0,2021,1
vettel,1:32.056,0,0,2021_1,15,20,12.5,2021,1
mick_schumacher,1:32.449,0,0,2021_1,16,18,0.0,2021,1
mazepin,1:33.273,0,0,2021_1,20,19,0.0,2021,1
hamilton,1:14.823,1:14.817,1:14.411,2021_2,2,1,1.0,2021,2
perez,1:15.395,1:14.716,1:14.446,2021_2,11,2,6.0,2021,2
max_verstappen,1:15.109,1:14.884,1:14.498,2021_2,1,3,17.0,2021,2
leclerc,1:15.413,1:14.808,1:14.740,2021_2,4,4,5.0,2021,2
gasly,1:15.548,1:14.927,1:14.790,2021_2,7,5,20.0,2021,2
ricciardo,1:15.669,1:15.033,1:14.826,2021_2,6,6,3.0,2021,2
norris,1:15.009,1:14.718,1:14.875,2021_2,3,7,8.0,2021,2
bottas,1:14.672,1:14.905,1:14.898,2021_2,18,8,2.0,2021,2
ocon,1:15.385,1:15.117,1:15.210,2021_2,9,9,19.0,2021,2
stroll,1:15.522,1:15.138,0,2021_2,8,10,13.0,2021,2
sainz,1:15.406,1:15.199,0,2021_2,5,11,7.0,2021,2
russell,1:15.826,1:15.261,0,2021_2,19,12,16.0,2021,2
vettel,1:15.459,1:15.394,0,2021_2,15,0,12.0,2021,2
latifi,1:15.653,1:15.593,0,2021_2,20,14,11.0,2021,2
alonso,1:15.832,1:15.593,0,2021_2,10,15,0.0,2021,2
raikkonen,1:15.974,0,0,2021_2,13,16,9.0,2021,2
giovinazzi,1:16.122,0,0,2021_2,14,17,10.0,2021,2
mick_schumacher,1:16.279,0,0,2021_2,16,18,0.0,2021,2
mazepin,1:16.797,0,0,2021_2,17,19,0.0,2021,2
tsunoda,0,0,0,2021_2,12,20,0.0,2021,2
bottas,1:18.722,1:18.458,1:18.348,2021_3,3,1,2.0,2021,3
hamilton,1:18.857,1:17.968,1:18.355,2021_3,1,2,1.0,2021,3
max_verstappen,1:19.485,1:18.650,1:18.746,2021_3,2,3,3.0,2021,3
perez,1:19.337,1:18.845,1:18.890,2021_3,4,4,7.0,2021,3
sainz,1:19.309,1:18.813,1:19.039,2021_3,11,5,6.0,2021,3
ocon,1:19.092,1:18.586,1:19.042,2021_3,7,6,8.0,2021,3
norris,1:18.794,1:18.481,1:19.116,2021_3,5,7,13.0,2021,3
leclerc,1:19.373,1:18.769,1:19.306,2021_3,6,8,4.0,2021,3
gasly,1:19.464,1:19.052,1:19.475,2021_3,10,9,5.0,2021,3
vettel,1:19.403,1:18.970,1:19.659,2021_3,13,10,10.0,2021,3
russell,1:19.797,1:19.109,0,2021_3,16,11,14.0,2021,3
giovinazzi,1:19.410,1:19.216,0,2021_3,12,12,15.0,2021,3
alonso,1:19.728,1:19.456,0,2021_3,8,13,0.0,2021,3
tsunoda,1:19.684,1:19.463,0,2021_3,15,14,0.0,2021,3
raikkonen,1:19.748,1:19.812,0,2021_3,20,15,11.0,2021,3
ricciardo,1:19.839,0,0,2021_3,9,16,9.0,2021,3
stroll,1:19.913,0,0,2021_3,14,17,20.0,2021,3
latifi,1:20.285,0,0,2021_3,18,18,18.0,2021,3
mick_schumacher,1:20.452,0,0,2021_3,17,19,0.0,2021,3
mazepin,1:20.912,0,0,2021_3,19,20,0.0,2021,3
hamilton,1:18.245,1:17.166,1:16.741,2021_4,1,1,1.0,2021,4
max_verstappen,1:18.090,1:16.922,1:16.777,2021_4,2,2,2.0,2021,4
bottas,1:18.005,1:17.142,1:16.873,2021_4,3,3,3.0,2021,4
leclerc,1:18.041,1:17.717,1:17.510,2021_4,4,4,20.0,2021,4
ocon,1:18.281,1:17.743,1:17.580,2021_4,9,5,13.0,2021,4
sainz,1:18.205,1:17.656,1:17.620,2021_4,7,6,6.0,2021,4
ricciardo,1:18.264,1:17.719,1:17.622,2021_4,6,7,11.0,2021,4
perez,1:18.203,1:17.669,1:17.701,2021_4,5,8,5.0,2021,4
norris,1:17.821,1:17.696,1:18.010,2021_4,8,9,10.0,2021,4
alonso,1:18.281,1:17.966,1:18.147,2021_4,17,10,0.0,2021,4
stroll,1:18.241,1:17.974,0,2021_4,11,11,4.0,2021,4
gasly,1:18.190,1:17.982,0,2021_4,10,12,9.0,2021,4
vettel,1:18.289,1:18.079,0,2021_4,13,13,7.0,2021,4
giovinazzi,1:18.549,1:18.356,0,2021_4,15,14,16.0,2021,4
russell,1:18.445,1:19.154,0,2021_4,14,15,17.0,2021,4
tsunoda,1:18.556,0,0,2021_4,20,16,0.0,2021,4
raikkonen,1:18.917,0,0,2021_4,12,17,14.0,2021,4
mick_schumacher,1:19.117,0,0,2021_4,18,18,0.0,2021,4
latifi,1:19.219,0,0,2021_4,16,19,18.0,2021,4
mazepin,1:19.807,0,0,2021_4,19,20,0.0,2021,4
leclerc,1:11.113,1:10.597,1:10.346,2021_5,20,1,0.0,2021,5
max_verstappen,1:11.124,1:10.650,1:10.576,2021_5,1,2,0.0,2021,5
bottas,1:10.938,1:10.695,1:10.601,2021_5,19,3,0.0,2021,5
sainz,1:11.324,1:10.806,1:10.611,2021_5,2,4,0.0,2021,5
norris,1:11.321,1:11.031,1:10.620,2021_5,3,5,0.0,2021,5
gasly,1:11.560,1:11.179,1:10.900,2021_5,6,6,0.0,2021,5
hamilton,1:11.622,1:11.116,1:11.095,2021_5,7,7,0.0,2021,5
vettel,1:12.078,1:11.309,1:11.419,2021_5,5,8,0.0,2021,5
perez,1:11.644,1:11.019,1:11.573,2021_5,4,9,0.0,2021,5
giovinazzi,1:11.658,1:11.409,1:11.779,2021_5,10,10,0.0,2021,5
ocon,1:11.740,1:11.486,0,2021_5,9,11,0.0,2021,5
ricciardo,1:11.747,1:11.598,0,2021_5,12,12,0.0,2021,5
stroll,1:11.979,1:11.600,0,2021_5,8,13,0.0,2021,5
raikkonen,1:11.899,1:11.642,0,2021_5,11,14,0.0,2021,5
russell,1:12.016,1:11.830,0,2021_5,14,15,0.0,2021,5
tsunoda,1:12.096,0,0,2021_5,16,16,0.0,2021,5
alonso,1:12.205,0,0,2021_5,13,17,0.0,2021,5
latifi,1:12.366,0,0,2021_5,15,18,0.0,2021,5
mazepin,1:12.958,0,0,2021_5,17,19,0.0,2021,5
leclerc,1:42.241,1:41.659,1:41.218,2021_6,4,1,0.0,2021,6
hamilton,1:41.545,1:41.634,1:41.450,2021_6,15,2,0.0,2021,6
max_verstappen,1:41.760,1:41.625,1:41.563,2021_6,18,3,0.0,2021,6
gasly,1:42.288,1:41.932,1:41.565,2021_6,3,4,0.0,2021,6
sainz,1:42.121,1:41.740,1:41.576,2021_6,8,5,0.0,2021,6
norris,1:42.167,1:41.813,1:41.747,2021_6,5,9,0.0,2021,6
perez,1:41.968,1:41.630,1:41.917,2021_6,1,6,0.0,2021,6
tsunoda,1:42.521,1:41.654,1:42.211,2021_6,7,7,0.0,2021,6
alonso,1:42.934,1:42.195,1:42.327,2021_6,6,8,0.0,2021,6
bottas,1:42.701,1:42.106,1:42.659,2021_6,12,10,0.0,2021,6
vettel,1:42.460,1:42.224,0,2021_6,2,11,0.0,2021,6
ocon,1:42.426,1:42.273,0,2021_6,20,12,0.0,2021,6
ricciardo,1:42.304,1:42.558,0,2021_6,9,13,0.0,2021,6
raikkonen,1:42.923,1:42.587,0,2021_6,10,14,0.0,2021,6
russell,1:42.728,1:42.758,0,2021_6,17,15,0.0,2021,6
latifi,1:43.128,0,0,2021_6,16,16,0.0,2021,6
mick_schumacher,1:44.158,0,0,2021_6,13,17,0.0,2021,6
mazepin,1:44.238,0,0,2021_6,14,18,0.0,2021,6
stroll,0,0,0,2021_6,19,19,0.0,2021,6
giovinazzi,0,0,0,2021_6,11,20,0.0,2021,6
max_verstappen,1:31.001,1:31.080,1:29.990,2021_7,1,1,0.0,2021,7
hamilton,1:31.237,1:30.788,1:30.248,2021_7,2,2,0.0,2021,7
bottas,1:31.669,1:30.735,1:30.376,2021_7,4,3,0.0,2021,7
perez,1:31.560,1:30.971,1:30.445,2021_7,3,4,0.0,2021,7
sainz,1:32.079,1:31.146,1:30.840,2021_7,11,5,0.0,2021,7
gasly,1:31.898,1:31.353,1:30.868,2021_7,7,6,0.0,2021,7
leclerc,1:32.209,1:31.567,1:30.987,2021_7,16,7,0.0,2021,7
norris,1:31.733,1:31.542,1:31.252,2021_7,5,8,0.0,2021,7
alonso,1:32.158,1:31.549,1:31.340,2021_7,8,9,0.0,2021,7
ricciardo,1:32.181,1:31.615,1:31.382,2021_7,6,10,0.0,2021,7
ocon,1:32.139,1:31.736,0,2021_7,14,11,0.0,2021,7
vettel,1:32.132,1:31.767,0,2021_7,9,12,0.0,2021,7
giovinazzi,1:32.722,1:31.813,0,2021_7,15,13,0.0,2021,7
russell,1:33.060,1:32.065,0,2021_7,12,14,0.0,2021,7
mick_schumacher,1:32.942,0,0,2021_7,19,15,0.0,2021,7
latifi,1:33.062,0,0,2021_7,18,16,0.0,2021,7
raikkonen,1:33.354,0,0,2021_7,17,17,0.0,2021,7
mazepin,1:33.554,0,0,2021_7,20,18,0.0,2021,7
stroll,0,0,0,2021_7,10,19,0.0,2021,7
tsunoda,0,0,0,2021_7,13,0,0.0,2021,7
max_verstappen,1:04.489,1:04.433,1:03.841,2021_8,1,1,11.5,2021,8
bottas,1:04.537,1:04.443,1:04.035,2021_8,3,5,1.5,2021,8
hamilton,1:04.672,1:04.512,1:04.067,2021_8,2,2,2.5,2021,8
norris,1:04.584,1:04.298,1:04.120,2021_8,5,3,4.0,2021,8
perez,1:04.638,1:04.197,1:04.168,2021_8,4,4,6.0,2021,8
gasly,1:04.765,1:04.429,1:04.236,2021_8,20,6,11.0,2021,8
leclerc,1:04.745,1:04.646,1:04.472,2021_8,7,7,10.5,2021,8
tsunoda,1:04.608,1:04.631,1:04.514,2021_8,10,11,0.0,2021,8
alonso,1:04.971,1:04.582,1:04.574,2021_8,9,8,0.0,2021,8
stroll,1:04.821,1:04.663,1:04.708,2021_8,8,9,12.5,2021,8
russell,1:05.033,1:04.671,0,2021_8,19,10,15.5,2021,8
sainz,1:04.859,1:04.800,0,2021_8,6,12,7.0,2021,8
ricciardo,1:05.142,1:04.808,0,2021_8,13,13,13.5,2021,8
vettel,1:05.051,1:04.875,0,2021_8,12,14,15.0,2021,8
giovinazzi,1:05.092,1:04.913,0,2021_8,15,15,11.5,2021,8
latifi,1:05.175,0,0,2021_8,17,16,14.0,2021,8
ocon,1:05.217,0,0,2021_8,14,17,13.0,2021,8
raikkonen,1:05.429,0,0,2021_8,11,18,12.5,2021,8
mick_schumacher,1:06.041,0,0,2021_8,16,19,0.0,2021,8
mazepin,1:06.192,0,0,2021_8,18,20,0.0,2021,8
max_verstappen,1:04.249,1:03.927,1:03.720,2021_9,1,1,11.5,2021,9
norris,1:04.345,1:04.415,1:03.768,2021_9,3,2,4.0,2021,9
perez,1:04.833,1:04.483,1:03.990,2021_9,6,3,6.0,2021,9
hamilton,1:04.506,1:04.258,1:04.014,2021_9,4,4,2.5,2021,9
bottas,1:04.563,1:04.376,1:04.049,2021_9,2,5,1.5,2021,9
gasly,1:04.841,1:04.412,1:04.107,2021_9,9,6,11.0,2021,9
tsunoda,1:04.967,1:04.518,1:04.273,2021_9,12,7,0.0,2021,9
vettel,1:04.846,1:04.493,1:04.570,2021_9,17,11,15.0,2021,9
russell,1:04.907,1:04.553,1:04.591,2021_9,11,8,15.5,2021,9
stroll,1:04.927,1:04.547,1:04.618,2021_9,13,9,12.5,2021,9
sainz,1:04.596,1:04.559,0,2021_9,5,10,7.0,2021,9
leclerc,1:04.906,1:04.600,0,2021_9,8,12,10.5,2021,9
ricciardo,1:04.977,1:04.719,0,2021_9,7,13,13.5,2021,9
alonso,1:04.472,1:04.856,0,2021_9,10,14,0.0,2021,9
giovinazzi,1:04.782,1:05.083,0,2021_9,14,15,11.5,2021,9
raikkonen,1:05.009,0,0,2021_9,15,16,12.5,2021,9
ocon,1:05.051,0,0,2021_9,20,17,13.0,2021,9
latifi,1:05.195,0,0,2021_9,16,18,14.0,2021,9
mick_schumacher,1:05.427,0,0,2021_9,18,19,0.0,2021,9
mazepin,1:05.951,0,0,2021_9,19,20,0.0,2021,9
hamilton,1:26.786,1:26.023,1:26.134,2021_10,1,2,1.5,2021,10
max_verstappen,1:26.751,1:26.315,1:26.209,2021_10,20,1,1.5,2021,10
bottas,1:27.487,1:26.764,1:26.328,2021_10,3,3,7.0,2021,10
leclerc,1:27.051,1:26.919,1:26.828,2021_10,2,4,3.5,2021,10
perez,1:27.121,1:27.073,1:26.844,2021_10,16,0,0.0,2021,10
norris,1:27.444,1:27.220,1:26.897,2021_10,4,5,7.0,2021,10
ricciardo,1:27.323,1:27.125,1:26.899,2021_10,5,6,9.0,2021,10
russell,1:27.671,1:27.080,1:26.971,2021_10,12,12,15.0,2021,10
sainz,1:27.337,1:26.848,1:27.007,2021_10,6,10,13.0,2021,10
vettel,1:27.493,1:27.103,1:27.179,2021_10,19,8,11.0,2021,10
alonso,1:27.580,1:27.245,0,2021_10,7,7,0.0,2021,10
gasly,1:27.600,1:27.273,0,2021_10,11,11,9.0,2021,10
ocon,1:27.415,1:27.340,0,2021_10,9,9,7.0,2021,10
giovinazzi,1:27.595,1:27.617,0,2021_10,13,15,15.5,2021,10
stroll,1:28.017,1:27.665,0,2021_10,8,14,7.5,2021,10
tsunoda,1:28.043,0,0,2021_10,10,16,0.0,2021,10
raikkonen,1:28.062,0,0,2021_10,15,13,16.0,2021,10
latifi,1:28.254,0,0,2021_10,14,17,17.0,2021,10
mick_schumacher,1:28.738,0,0,2021_10,18,18,0.0,2021,10
mazepin,1:29.051,0,0,2021_10,17,19,0.0,2021,10
hamilton,1:16.424,1:16.553,1:15.419,2021_11,2,1,1.0,2021,11
bottas,1:16.569,1:16.702,1:15.734,2021_11,16,2,3.0,2021,11
max_verstappen,1:16.214,1:15.650,1:15.840,2021_11,9,3,2.0,2021,11
perez,1:17.233,1:16.443,1:16.421,2021_11,17,4,7.0,2021,11
gasly,1:16.874,1:16.394,1:16.483,2021_11,5,5,20.0,2021,11
norris,1:17.081,1:16.385,1:16.489,2021_11,15,6,13.0,2021,11
leclerc,1:17.084,1:16.574,1:16.496,2021_11,18,7,11.0,2021,11
ocon,1:17.367,1:16.766,1:16.653,2021_11,1,8,14.0,2021,11
alonso,1:17.123,1:16.541,1:16.715,2021_11,4,9,0.0,2021,11
vettel,1:17.105,1:16.794,1:16.750,2021_11,20,10,6.0,2021,11
ricciardo,1:17.664,1:16.871,0,2021_11,11,11,8.0,2021,11
stroll,1:17.038,1:16.893,0,2021_11,19,12,4.0,2021,11
raikkonen,1:17.553,1:17.564,0,2021_11,10,13,15.0,2021,11
giovinazzi,1:17.776,1:17.583,0,2021_11,13,0,17.0,2021,11
sainz,1:16.649,0,0,2021_11,3,15,9.0,2021,11
tsunoda,1:17.919,0,0,2021_11,6,16,0.0,2021,11
russell,1:17.944,0,0,2021_11,8,17,18.0,2021,11
latifi,1:18.036,0,0,2021_11,7,18,19.0,2021,11
mazepin,1:18.922,0,0,2021_11,14,19,0.0,2021,11
mick_schumacher,0,0,0,2021_11,12,20,0.0,2021,11
max_verstappen,1:58.717,1:56.559,1:59.765,2021_12,1,1,3.0,2021,12
russell,1:59.864,1:56.950,2:00.086,2021_12,2,2,19.0,2021,12
hamilton,1:59.218,1:56.229,2:00.099,2021_12,3,3,1.0,2021,12
ricciardo,2:01.583,1:57.127,2:00.864,2021_12,4,4,4.0,2021,12
vettel,2:00.175,1:56.814,2:00.935,2021_12,5,5,13.0,2021,12
gasly,2:00.387,1:56.440,2:01.164,2021_12,6,6,8.0,2021,12
perez,1:59.334,1:56.886,2:02.112,2021_12,19,0,10.0,2021,12
bottas,1:59.870,1:56.295,2:02.502,2021_12,12,13,2.0,2021,12
ocon,2:01.824,1:57.354,2:03.513,2021_12,7,8,5.0,2021,12
norris,1:58.301,1:56.025,0,2021_12,14,15,7.0,2021,12
leclerc,2:00.728,1:57.721,0,2021_12,8,9,14.0,2021,12
latifi,2:00.966,1:58.056,0,2021_12,9,10,16.0,2021,12
sainz,2:01.184,1:58.137,0,2021_12,10,11,20.0,2021,12
alonso,2:01.653,1:58.205,0,2021_12,11,12,0.0,2021,12
stroll,2:01.597,1:58.231,0,2021_12,20,19,9.0,2021,12
giovinazzi,2:02.306,0,0,2021_12,13,14,18.0,2021,12
tsunoda,2:02.413,0,0,2021_12,15,16,0.0,2021,12
mick_schumacher,2:03.973,0,0,2021_12,16,17,0.0,2021,12
raikkonen,2:04.452,0,0,2021_12,18,0,12.0,2021,12
mazepin,2:04.939,0,0,2021_12,17,18,0.0,2021,12
max_verstappen,1:10.036,1:09.071,1:08.885,2021_13,1,1,0.0,2021,13
hamilton,1:10.114,1:09.726,1:08.923,2021_13,2,2,0.0,2021,13
bottas,1:10.219,1:09.769,1:09.222,2021_13,3,3,0.0,2021,13
gasly,1:10.274,1:09.541,1:09.478,2021_13,4,4,0.0,2021,13
leclerc,1:09.829,1:09.437,1:09.527,2021_13,5,5,0.0,2021,13
sainz,1:10.022,1:09.870,1:09.537,2021_13,7,6,0.0,2021,13
giovinazzi,1:10.050,1:10.033,1:09.590,2021_13,14,7,0.0,2021,13
ocon,1:10.179,1:09.919,1:09.933,2021_13,9,8,0.0,2021,13
alonso,1:10.435,1:10.020,1:09.956,2021_13,6,9,0.0,2021,13
ricciardo,1:10.255,1:09.865,1:10.166,2021_13,11,10,0.0,2021,13
russell,1:10.382,1:10.332,0,2021_13,17,11,0.0,2021,13
stroll,1:10.438,1:10.367,0,2021_13,12,12,0.0,2021,13
norris,1:10.489,1:10.406,0,2021_13,10,13,0.0,2021,13
latifi,1:10.093,1:11.161,0,2021_13,16,0,0.0,2021,13
tsunoda,1:10.462,1:11.314,0,2021_13,19,14,0.0,2021,13
perez,1:10.530,0,0,2021_13,8,0,0.0,2021,13
vettel,1:10.731,0,0,2021_13,13,15,0.0,2021,13
kubica,1:11.301,0,0,2021_13,15,16,0.0,2021,13
mick_schumacher,1:11.387,0,0,2021_13,18,17,0.0,2021,13
mazepin,1:11.875,0,0,2021_13,20,18,0.0,2021,13
bottas,1:20.685,1:20.032,1:19.555,2021_14,3,19,5.0,2021,14
hamilton,1:20.543,1:19.936,1:19.651,2021_14,17,4,7.0,2021,14
max_verstappen,1:21.035,1:20.229,1:19.966,2021_14,18,1,17.0,2021,14
norris,1:20.916,1:20.059,1:19.989,2021_14,2,3,4.0,2021,14
ricciardo,1:21.292,1:20.435,1:19.995,2021_14,1,2,6.0,2021,14
gasly,1:21.440,1:20.556,1:20.260,2021_14,19,0,1.0,2021,14
sainz,1:21.118,1:20.750,1:20.462,2021_14,6,6,2.0,2021,14
leclerc,1:21.219,1:20.767,1:20.510,2021_14,4,5,18.0,2021,14
perez,1:21.308,1:20.882,1:20.611,2021_14,5,8,10.0,2021,14
giovinazzi,1:21.197,1:20.726,1:20.808,2021_14,13,7,16.0,2021,14
vettel,1:21.394,1:20.913,0,2021_14,12,11,20.0,2021,14
stroll,1:21.415,1:21.020,0,2021_14,7,9,3.0,2021,14
alonso,1:21.487,1:21.069,0,2021_14,8,10,0.0,2021,14
ocon,1:21.500,1:21.103,0,2021_14,10,12,8.0,2021,14
russell,1:21.890,1:21.392,0,2021_14,9,14,14.0,2021,14
latifi,1:21.925,0,0,2021_14,11,13,11.0,2021,14
tsunoda,1:21.973,0,0,2021_14,20,0,0.0,2021,14
mick_schumacher,1:22.248,0,0,2021_14,15,18,0.0,2021,14
kubica,1:22.530,0,0,2021_14,14,17,0.0,2021,14
mazepin,1:22.716,0,0,2021_14,16,16,0.0,2021,14
norris,1:47.238,1:45.827,1:41.993,2021_15,7,1,15.0,2021,15
sainz,1:47.924,1:46.521,1:42.510,2021_15,3,2,19.0,2021,15
russell,1:48.303,1:46.435,1:42.983,2021_15,10,3,18.0,2021,15
hamilton,1:45.992,1:45.129,1:44.050,2021_15,1,4,3.0,2021,15
ricciardo,1:48.345,1:46.361,1:44.156,2021_15,4,5,5.0,2021,15
alonso,1:47.877,1:45.514,1:44.204,2021_15,6,6,0.0,2021,15
bottas,1:46.396,1:45.306,1:44.710,2021_15,5,16,1.0,2021,15
stroll,1:48.322,1:46.360,1:44.956,2021_15,11,7,20.0,2021,15
perez,1:46.455,1:45.834,1:45.337,2021_15,9,8,4.0,2021,15
ocon,1:48.099,1:46.070,1:45.865,2021_15,14,9,7.0,2021,15
vettel,1:47.205,1:46.573,0,2021_15,12,10,13.0,2021,15
gasly,1:47.828,1:46.641,0,2021_15,13,11,9.0,2021,15
tsunoda,1:48.854,1:46.751,0,2021_15,17,12,0.0,2021,15
latifi,1:48.252,0,0,2021_15,19,18,16.0,2021,15
leclerc,1:48.470,0,0,2021_15,15,19,6.0,2021,15
raikkonen,1:49.586,0,0,2021_15,8,13,14.0,2021,15
